-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,01875
-0,018722654
-0,01859242
-0,018222097
-0,017427174
-0,016104763
-0,01432952
-0,01212318
-0,009628555
-0,006811802
-0,003789689
-0,000575683
0,002610978
0,005681285
0,008387767
0,010704379
0,012637202
0,014446288
0,01614599
0,017749302
0,018989674
0,019784597
0,02015492
0,020285154
0,0203125
0,020339846
0,020442734
0,020792208
0,021655704
0,023492552
0,026809862
0,032155083
0,03975484
0,049610019
0,061746193
0,07615167
0,093017457
0,112493337
0,134656621
0,159635772
0,187452525
0,21807215
0,251555837
0,28786366
0,327077242
0,3693329
0,4146454
0,463042088
0,514453506
0,568949112
0,626528906
0,687247165
0,750980154
0,817640166
0,887089585
0,95934099
1,034258952
1,111780923
1,191673782
1,273807712
1,358114554
1,44468243
1,533477494
1,624507131
1,71772226
1,81303476
1,910314398
2,009614979
2,110814539
2,213966885
2,318989979
2,425939398
2,534855068
2,64568968
2,758251341
2,872430194
2,988130735
3,105421123
3,224363017
3,344983764
3,467215206
3,590960953
3,716125501
3,842688001
3,970566415
4,099719044
4,230009573
4,361513543
4,494326043
4,628598155
4,764137986
4,900767522
5,038212829
5,176583293
5,315919726
5,456284674
5,597745409
5,740316698
5,883943847
6,028522199
6,173773509
6,319531458
6,465576805
6,611520151
6,757072325
6,901644649
7,044448699
7,184278416
7,319619495
7,448778732
7,569783378
7,68074745
7,779842311
7,865855823
7,938395042
7,99777737
8,045023052
8,081728019
8,1096619
8,130783564
8,146785329
8,15894968
8,168236088
8,175369548
8,180749499
8,18478619
8,187828681
8,190193487
8,192118927
8,193605886
8,194565357
8,195106725
8,195360695
8,195661974
8,196121304
8,196861534
8,197786276
8,198691055
8,19938309
8,199794225
8,199945308
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,200027346
8,200102887
8,200294782
8,200603029
